CVE_id,Description,cwe_value,cvss,severity,publishedDate,lastModifiedDate,version,cwe_cd,cwe_name,year
CVE-2022-22183,"An Improper Access Control vulnerability in Juniper Networks Junos OS Evolved allows a network-based unauthenticated attacker who is able to connect to a specific open IPv4 port, which in affected releases should otherwise be unreachable, to cause the CPU to consume all resources as more traffic is sent to the port to create a Denial of Service (DoS) condition. Continued receipt and processing of these packets will create a sustained Denial of Service (DoS) condition. This issue affects: Juniper Networks Junos OS Evolved 20.4 versions prior to 20.4R3-S2-EVO; 21.1 versions prior to 21.1R3-S1-EVO; 21.2 versions prior to 21.2R3-EVO; 21.3 versions prior to 21.3R2-EVO; 21.4 versions prior to 21.4R2-EVO. This issue does not affect Junos OS.",CWE-16,7.5,HIGH,2022-04-14T16:15Z,2022-04-23T02:25Z,3.1,16, Configuration,2022
CVE-2022-1258,"A blind SQL injection vulnerability in the ePolicy Orchestrator (ePO) extension of MA prior to 5.7.6 can be exploited by an authenticated administrator on ePO to perform arbitrary SQL queries in the back-end database, potentially leading to command execution on the server.",CWE-89,7.2,HIGH,2022-04-14T15:15Z,2022-04-23T02:23Z,3.1,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022
CVE-2022-1257,"Insecure storage of sensitive information vulnerability in MA for Linux, macOS, and Windows prior to 5.7.6 allows a local user to gain access to sensitive information through storage in ma.db. The sensitive information has been moved to encrypted database files.",CWE-922,5.5,MEDIUM,2022-04-14T15:15Z,2022-04-23T02:22Z,3.1,922, Insecure Storage of Sensitive Information,2022
CVE-2022-1256,A local privilege escalation vulnerability in MA for Windows prior to 5.7.6 allows a local low privileged user to gain system privileges through running the repair functionality. Temporary file actions were performed on the local user's %TEMP% directory with System privileges through manipulation of symbolic links.,CWE-269,7.8,HIGH,2022-04-14T15:15Z,2022-04-23T02:22Z,3.1,269, Improper Privilege Management,2022
CVE-2022-26507,"** UNSUPPORTED WHEN ASSIGNED ** A heap-based buffer overflow exists in XML Decompression DecodeTreeBlock in AT&T Labs Xmill 0.7. A crafted input file can lead to remote code execution. This is not the same as any of: CVE-2021-21810, CVE-2021-21811, CVE-2021-21812, CVE-2021-21815, CVE-2021-21825, CVE-2021-21826, CVE-2021-21828, CVE-2021-21829, or CVE-2021-21830. NOTE: This vulnerability only affects products that are no longer supported by the maintainer.",CWE-787,9.8,CRITICAL,2022-04-14T13:15Z,2022-04-23T02:21Z,3.1,787, Out-of-bounds Write,2022
CVE-2022-1350,A vulnerability classified as problematic was found in GhostPCL 9.55.0. This vulnerability affects the function chunk_free_object of the file gsmchunk.c. The manipulation with a malicious file leads to a memory corruption. The attack can be initiated remotely but requires user interaction. The exploit has been disclosed to the public as a POC and may be used. It is recommended to apply the patches to fix this issue.,CWE-787,7.8,HIGH,2022-04-14T07:15Z,2022-04-23T02:20Z,3.1,787, Out-of-bounds Write,2022
CVE-2022-24828,"Composer is a dependency manager for the PHP programming language. Integrators using Composer code to call `VcsDriver::getFileContent` can have a code injection vulnerability if the user can control the `$file` or `$identifier` argument. This leads to a vulnerability on packagist.org for example where the composer.json's `readme` field can be used as a vector for injecting parameters into hg/Mercurial via the `$file` argument, or git via the `$identifier` argument if you allow arbitrary data there (Packagist does not, but maybe other integrators do). Composer itself should not be affected by the vulnerability as it does not call `getFileContent` with arbitrary data into `$file`/`$identifier`. To the best of our knowledge this was not abused, and the vulnerability has been patched on packagist.org and Private Packagist within a day of the vulnerability report.",CWE-94,8.8,HIGH,2022-04-13T21:15Z,2022-04-23T02:15Z,3.1,94, Improper Control of Generation of Code ('Code Injection'),2022
CVE-2022-27506,Hard-coded credentials allow administrators to access the shell via the SD-WAN CLI,CWE-798,2.7,LOW,2022-04-13T18:15Z,2022-04-23T02:13Z,3.1,798, Use of Hard-coded Credentials,2022
CVE-2021-22797,"A CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal) vulnerability exists that could cause malicious script to be deployed in an unauthorized location and may result in code execution on the engineering workstation when a malicious project file is loaded in the engineering software. Affected Product: EcoStruxure Control Expert (V15.0 SP1 and prior, including former Unity Pro), EcoStruxure Process Expert (2020 and prior, including former HDCS), SCADAPack RemoteConnect for x70 (All versions)",CWE-22,7.8,HIGH,2022-04-13T16:15Z,2022-04-23T02:12Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022
CVE-2022-24842,"MinIO is a High Performance Object Storage released under GNU Affero General Public License v3.0. A security issue was found where an non-admin user is able to create service accounts for root or other admin users and then is able to assume their access policies via the generated credentials. This in turn allows the user to escalate privilege to that of the root user. This vulnerability has been resolved in pull request #14729 and is included in `RELEASE.2022-04-12T06-55-35Z`. Users unable to upgrade may workaround this issue by explicitly adding a `admin:CreateServiceAccount` deny policy, however, this, in turn, denies the user the ability to create their own service accounts as well.",CWE-269,8.8,HIGH,2022-04-12T18:15Z,2022-04-23T02:11Z,3.1,269, Improper Privilege Management,2022
CVE-2022-24765,"Git for Windows is a fork of Git containing Windows-specific patches. This vulnerability affects users working on multi-user machines, where untrusted parties have write access to the same hard disk. Those untrusted parties could create the folder `C:\.git`, which would be picked up by Git operations run supposedly outside a repository while searching for a Git directory. Git would then respect any config in said Git directory. Git Bash users who set `GIT_PS1_SHOWDIRTYSTATE` are vulnerable as well. Users who installed posh-gitare vulnerable simply by starting a PowerShell. Users of IDEs such as Visual Studio are vulnerable: simply creating a new project would already read and respect the config specified in `C:\.git\config`. Users of the Microsoft fork of Git are vulnerable simply by starting a Git Bash. The problem has been patched in Git for Windows v2.35.2. Users unable to upgrade may create the folder `.git` on all drives where Git commands are run, and remove read/write access from those folders as a workaround. Alternatively, define or extend `GIT_CEILING_DIRECTORIES` to cover the _parent_ directory of the user profile, e.g. `C:\Users` if the user profile is located in `C:\Users\my-user-name`.",CWE-427,7.8,HIGH,2022-04-12T18:15Z,2022-04-23T02:10Z,3.1,427, Uncontrolled Search Path Element,2022
CVE-2022-20724,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software. For more information about these vulnerabilities, see the Details section of this advisory.",CWE-362,7.5,HIGH,2022-04-15T15:15Z,2022-04-22T21:09Z,3.1,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022
CVE-2019-6569,"The monitor barrier of the affected products insufficiently blocks data from being forwarded over the mirror port into the mirrored network. An attacker could use this behavior to transmit malicious packets to systems in the mirrored network, possibly influencing their configuration and runtime behavior.",CWE-440,9.1,CRITICAL,2019-03-26T22:29Z,2022-04-22T20:42Z,3.1,440,Expected Behavior Violation,2019
CVE-2019-1999,"In binder_alloc_free_page of binder_alloc.c, there is a possible double free due to improper locking. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android kernel. Android ID: A-120025196.",CWE-415,7.8,HIGH,2019-02-28T17:29Z,2022-04-22T20:42Z,3.1,415, Double Free,2019
CVE-2021-43288,An issue was discovered in ThoughtWorks GoCD before 21.3.0. An attacker in control of a GoCD Agent can plant malicious JavaScript into a failed Job Report.,CWE-79,5.4,MEDIUM,2022-04-14T13:15Z,2022-04-22T20:41Z,3.1,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2022
CVE-2019-6956,An issue was discovered in Freeware Advanced Audio Decoder 2 (FAAD2) 2.8.8. It is a buffer over-read in ps_mix_phase in libfaad/ps_dec.c.,CWE-125,7.1,HIGH,2019-01-25T16:29Z,2022-04-22T20:40Z,3.1,125, Out-of-bounds Read,2019
CVE-2022-20727,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software. For more information about these vulnerabilities, see the Details section of this advisory.",CWE-22,6.7,MEDIUM,2022-04-15T15:15Z,2022-04-22T20:40Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022
CVE-2018-20360,"An invalid memory address dereference was discovered in the sbr_process_channel function of libfaad/sbr_dec.c in Freeware Advanced Audio Decoder 2 (FAAD2) 2.8.8. The vulnerability causes a segmentation fault and application crash, which leads to denial of service.",CWE-119,5.5,MEDIUM,2018-12-22T15:29Z,2022-04-22T20:40Z,3.1,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,2018
CVE-2018-20199,"A NULL pointer dereference was discovered in ifilter_bank of libfaad/filtbank.c in Freeware Advanced Audio Decoder 2 (FAAD2) 2.8.8. The vulnerability causes a segmentation fault and application crash, which leads to denial of service because adding to windowed output is mishandled in the ONLY_LONG_SEQUENCE case.",CWE-476,5.5,MEDIUM,2018-12-18T01:29Z,2022-04-22T20:40Z,3.1,476, NULL Pointer Dereference,2018
CVE-2018-20196,There is a stack-based buffer overflow in the third instance of the calculate_gain function in libfaad/sbr_hfadj.c in Freeware Advanced Audio Decoder 2 (FAAD2) 2.8.8. A crafted input will lead to a denial of service or possibly unspecified other impact because the S_M array is mishandled.,CWE-787,7.8,HIGH,2018-12-18T01:29Z,2022-04-22T20:40Z,3.1,787, Out-of-bounds Write,2018
CVE-2017-18101,"Various administrative external system import resources in Atlassian JIRA Server (including JIRA Core) before version 7.6.5, from version 7.7.0 before version 7.7.3, from version 7.8.0 before version 7.8.3 and before version 7.9.0 allow remote attackers to run import operations and to determine if an internal service exists through missing permission checks.",CWE-862,6.5,MEDIUM,2018-04-10T13:29Z,2022-04-22T20:40Z,3.1,862, Missing Authorization,2018
CVE-2017-18017,"The tcpmss_mangle_packet function in net/netfilter/xt_TCPMSS.c in the Linux kernel before 4.11, and 4.9.x before 4.9.36, allows remote attackers to cause a denial of service (use-after-free and memory corruption) or possibly have unspecified other impact by leveraging the presence of xt_TCPMSS in an iptables action.",CWE-416,9.8,CRITICAL,2018-01-03T06:29Z,2022-04-22T20:40Z,3.1,416, Use After Free,2018
CVE-2017-14491,Heap-based buffer overflow in dnsmasq before 2.78 allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a crafted DNS response.,CWE-787,9.8,CRITICAL,2017-10-04T01:29Z,2022-04-22T20:39Z,3.1,787, Out-of-bounds Write,2017
CVE-2017-5045,"XSS Auditor in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android allowed detection of a blocked iframe load, which allowed a remote attacker to brute force JavaScript variables via a crafted HTML page.",CWE-79,6.1,MEDIUM,2017-04-24T23:59Z,2022-04-22T20:38Z,3.1,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2017
CVE-2017-5044,"Heap buffer overflow in filter processing in Skia in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.",CWE-787,6.3,MEDIUM,2017-04-24T23:59Z,2022-04-22T20:38Z,3.1,787, Out-of-bounds Write,2017
CVE-2017-5043,"Chrome Apps in Google Chrome prior to 57.0.2987.98 for Linux, Windows, and Mac had a use after free bug in GuestView, which allowed a remote attacker to perform an out of bounds memory read via a crafted Chrome extension.",CWE-416,8.8,HIGH,2017-04-24T23:59Z,2022-04-22T20:38Z,3.1,416, Use After Free,2017
CVE-2017-5042,"Cast in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android sent cookies to sites discovered via SSDP, which allowed an attacker on the local network segment to initiate connections to arbitrary URLs and observe any plaintext cookies sent.",CWE-311,5.7,MEDIUM,2017-04-24T23:59Z,2022-04-22T20:28Z,3.1,311, Missing Encryption of Sensitive Data,2017
CVE-2017-5039,"A use after free in PDFium in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.",CWE-416,7.8,HIGH,2017-04-24T23:59Z,2022-04-22T20:28Z,3.1,416, Use After Free,2017
CVE-2017-5038,"Chrome Apps in Google Chrome prior to 57.0.2987.98 for Linux, Windows, and Mac had a use after free bug in GuestView, which allowed a remote attacker to perform an out of bounds memory read via a crafted Chrome extension.",CWE-416,6.3,MEDIUM,2017-04-24T23:59Z,2022-04-22T20:28Z,3.1,416, Use After Free,2017
CVE-2017-5037,"An integer overflow in FFmpeg in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android allowed a remote attacker to perform an out of bounds memory write via a crafted video file, related to ChunkDemuxer.",CWE-190,7.8,HIGH,2017-04-24T23:59Z,2022-04-22T20:28Z,3.1,190, Integer Overflow or Wraparound,2017
CVE-2017-5036,"A use after free in PDFium in Google Chrome prior to 57.0.2987.98 for Mac, Windows, and Linux and 57.0.2987.108 for Android allowed a remote attacker to have an unspecified impact via a crafted PDF file.",CWE-416,7.8,HIGH,2017-04-24T23:59Z,2022-04-22T20:28Z,3.1,416, Use After Free,2017
